sheet,row_seq,ref,col,axis,meta_json
출력소재(IMPORT),9,U9,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),9,V9,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),9,W9,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),9,X9,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),9,Y9,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),9,Z9,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,A10,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,B10,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,C10,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 180g\"")""}"
출력소재(IMPORT),10,D10,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),180.0)""}"
출력소재(IMPORT),10,E10,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}"
출력소재(IMPORT),10,F10,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,G10,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),10,H10,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),111960.0)""}"
출력소재(IMPORT),10,I10,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),55.98)""}"
출력소재(IMPORT),10,J10,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,K10,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),10,L10,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,M10,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,N10,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,O10,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,P10,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),10,Q10,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),10,R10,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),10,S10,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,T10,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,U10,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),10,V10,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),10,W10,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,X10,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,Y10,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),10,Z10,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),11,A11,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,B11,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,C11,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 200g\"")""}"
출력소재(IMPORT),11,D11,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),200.0)""}"
출력소재(IMPORT),11,E11,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}"
출력소재(IMPORT),11,F11,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,G11,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),11,H11,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),124390.0)""}"
출력소재(IMPORT),11,I11,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),62.195)""}"
출력소재(IMPORT),11,J11,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,K11,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),11,L11,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,M11,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),11,N11,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,O11,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,P11,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),11,Q11,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),11,R11,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),11,S11,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,T11,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,U11,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,V11,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),11,W11,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,X11,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,Y11,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),11,Z11,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),12,A12,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,B12,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,C12,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 250g\"")""}"
출력소재(IMPORT),12,D12,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),250.0)""}"
출력소재(IMPORT),12,E12,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}"
출력소재(IMPORT),12,F12,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,G12,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),12,H12,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),155490.0)""}"
출력소재(IMPORT),12,I12,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),77.745)""}"
출력소재(IMPORT),12,J12,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,K12,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),12,L12,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,M12,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),12,N12,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),12,O12,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,P12,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),12,Q12,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,R12,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,S12,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,T12,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),12,U12,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,V12,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),12,W12,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,X12,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,Y12,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),12,Z12,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,A13,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,B13,중분류,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,C13,종이명,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트지 300g\"")""}"
출력소재(IMPORT),13,D13,평량,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),300.0)""}"
출력소재(IMPORT),13,E13,파일명약어,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""아트\"")""}"
출력소재(IMPORT),13,F13,구매정보,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,G13,전지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""국전(939*636)\"")""}"
출력소재(IMPORT),13,H13,연당가,price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),186600.0)""}"
출력소재(IMPORT),13,I13,"가격
(국4절)",price,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),93.3)""}"
출력소재(IMPORT),13,J13,가격(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,K13,종이사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""316x467\"")""}"
출력소재(IMPORT),13,L13,프리미엄엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,M13,스탠다드엽서,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,N13,2단접지카드 / 3단접지카드 / 미니접지카드,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,O13,프리미엄명함,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,P13,소량전단지/접지리플렛 :: 소량전단지포스터/리플렛팜플렛 :: 코팅/오시/접지,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,Q13,중철내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,R13,중철표지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,S13,무선내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,T13,무선표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,U13,트윈링내지,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,V13,트윈링표지 :: 코팅/오시,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),13,W13,탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,X13,미니탁상형캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,Y13,엽서캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
출력소재(IMPORT),13,Z13,벽걸이캘린더,product,"{""font_rgb"": ""Values must be of type <class 'str'>"", ""is_formula"": true, ""formula"": ""=IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""●\"")""}"
출력소재(IMPORT),14,A14,대분류 :: 구분,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
