sheet,row_seq,ref,col,axis,meta_json
판걸이수,112,G112,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,112,H112,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,112,I112,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,112,J112,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,112,K112,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,112,L112,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,113,A113,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,B113,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,C113,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,D113,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,E113,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,F113,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,G113,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,113,H113,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,113,I113,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,113,J113,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,113,K113,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,113,L113,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,114,A114,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,B114,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,C114,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,D114,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,E114,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,F114,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,G114,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,114,H114,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,114,I114,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,114,J114,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,114,K114,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,114,L114,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,115,A115,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,B115,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,C115,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,D115,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,E115,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,F115,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,G115,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,115,H115,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,115,I115,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,115,J115,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,115,K115,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,115,L115,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,116,A116,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,B116,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,C116,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,D116,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,E116,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,F116,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,G116,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,116,H116,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,116,I116,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,116,J116,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,116,K116,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,116,L116,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,117,A117,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,B117,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,C117,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,D117,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,E117,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,F117,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,G117,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,117,H117,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,117,I117,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,117,J117,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,117,K117,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,117,L117,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,118,A118,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,B118,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,C118,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,D118,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,E118,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,F118,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,G118,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,118,H118,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,118,I118,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,118,J118,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,118,K118,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,118,L118,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,119,A119,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,B119,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,C119,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,D119,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,E119,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,F119,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,G119,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,119,H119,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,119,I119,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,119,J119,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,119,K119,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,119,L119,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,120,A120,사이즈옵션명,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,B120,재단사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,C120,블리드,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,D120,작업사이즈,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,E120,상품,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,F120,판걸이,product,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,G120,디지털인쇄(국4절),price,"{""font_rgb"": ""FFFF0000""}"
판걸이수,120,H120,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,120,I120,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,120,J120,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,120,K120,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,120,L120,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,A121,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,B121,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,C121,블리드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,D121,작업사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,E121,상품,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,F121,판걸이,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,G121,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,H121,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,I121,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,J121,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,K121,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,121,L121,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,A122,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,B122,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,C122,블리드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,D122,작업사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,E122,상품,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,F122,판걸이,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,G122,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,H122,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,I122,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,J122,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,K122,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,122,L122,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,A123,사이즈옵션명,product,"{""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,B123,재단사이즈,product,"{""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,C123,블리드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,D123,작업사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,E123,상품,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,F123,판걸이,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,G123,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,H123,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,I123,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,J123,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,K123,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,123,L123,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,A124,사이즈옵션명,product,"{""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,B124,재단사이즈,product,"{""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,C124,블리드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,D124,작업사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,E124,상품,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,F124,판걸이,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,G124,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,H124,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,I124,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,J124,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,K124,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,124,L124,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,A125,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,B125,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,C125,블리드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,D125,작업사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,E125,상품,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,F125,판걸이,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,G125,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,H125,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,I125,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,J125,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,K125,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,125,L125,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,A126,사이즈옵션명,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,B126,재단사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,C126,블리드,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,D126,작업사이즈,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,E126,상품,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,F126,판걸이,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,G126,디지털인쇄(국4절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,H126,디지털인쇄(3절),price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,I126,col_I,price,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,J126,인쇄가능영역,product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,K126,원형아이마크영역(완칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
판걸이수,126,L126,격자아이마크영역(반칼),product,"{""font_rgb"": ""Values must be of type <class 'str'>""}"
