source,sheet,product_or_context,display_name,raw_dims,unit,semantic_axis_guess
pricetable,포스터사인,아트프린트포스터 (인화지),1000mm,"{""label"": ""1000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1200mm,"{""label"": ""1200mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1400mm,"{""label"": ""1400mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1600mm,"{""label"": ""1600mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1800mm,"{""label"": ""1800mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2000mm,"{""label"": ""2000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2200mm,"{""label"": ""2200mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2400mm,"{""label"": ""2400mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2600mm,"{""label"": ""2600mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2800mm,"{""label"": ""2800mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),3000mm,"{""label"": ""3000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),화이트포맥스(3mm),"{""label"": ""화이트포맥스(3mm)""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),화이트포맥스(5mm),"{""label"": ""화이트포맥스(5mm)""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1.0,"{""label"": ""1.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),900mm,"{""label"": ""900mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1000mm,"{""label"": ""1000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1200mm,"{""label"": ""1200mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1400mm,"{""label"": ""1400mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1600mm,"{""label"": ""1600mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1800mm,"{""label"": ""1800mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2000mm,"{""label"": ""2000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2200mm,"{""label"": ""2200mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2400mm,"{""label"": ""2400mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2600mm,"{""label"": ""2600mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2800mm,"{""label"": ""2800mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),3000mm,"{""label"": ""3000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),3500mm,"{""label"": ""3500mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),4000mm,"{""label"": ""4000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),4500mm,"{""label"": ""4500mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),5000mm,"{""label"": ""5000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),900mm,"{""label"": ""900mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1000mm,"{""label"": ""1000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1200mm,"{""label"": ""1200mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1400mm,"{""label"": ""1400mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1600mm,"{""label"": ""1600mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),1800mm,"{""label"": ""1800mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2000mm,"{""label"": ""2000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2200mm,"{""label"": ""2200mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2400mm,"{""label"": ""2400mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2600mm,"{""label"": ""2600mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),2800mm,"{""label"": ""2800mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),3000mm,"{""label"": ""3000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),3500mm,"{""label"": ""3500mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),4000mm,"{""label"": ""4000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),4500mm,"{""label"": ""4500mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),5000mm,"{""label"": ""5000mm""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),4.0,"{""label"": ""4.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),19.0,"{""label"": ""19.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),49.0,"{""label"": ""49.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),99.0,"{""label"": ""99.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),10000.0,"{""label"": ""10000.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),4.0,"{""label"": ""4.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),19.0,"{""label"": ""19.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),49.0,"{""label"": ""49.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),99.0,"{""label"": ""99.0""}",mm,면적매트릭스(세로축)
pricetable,포스터사인,아트프린트포스터 (인화지),10000.0,"{""label"": ""10000.0""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,20mm,"{""label"": ""20mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,30mm,"{""label"": ""30mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,40mm,"{""label"": ""40mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,50mm,"{""label"": ""50mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,60mm,"{""label"": ""60mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,70mm,"{""label"": ""70mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,80mm,"{""label"": ""80mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,90mm,"{""label"": ""90mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,100mm,"{""label"": ""100mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,120mm,"{""label"": ""120mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,140mm,"{""label"": ""140mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,160mm,"{""label"": ""160mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,180mm,"{""label"": ""180mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,200mm,"{""label"": ""200mm""}",mm,면적매트릭스(가로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,20mm,"{""label"": ""20mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,30mm,"{""label"": ""30mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,40mm,"{""label"": ""40mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,50mm,"{""label"": ""50mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,60mm,"{""label"": ""60mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,70mm,"{""label"": ""70mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,80mm,"{""label"": ""80mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,90mm,"{""label"": ""90mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,100mm,"{""label"": ""100mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,120mm,"{""label"": ""120mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,140mm,"{""label"": ""140mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,160mm,"{""label"": ""160mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,180mm,"{""label"": ""180mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,200mm,"{""label"": ""200mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,투명아크릴1.5T (직접입력형) 양면9도 / 단면7도 통용 단가,"{""label"": ""투명아크릴1.5T (직접입력형) 양면9도 / 단면7도 통용 단가""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,20mm,"{""label"": ""20mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,30mm,"{""label"": ""30mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,40mm,"{""label"": ""40mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,50mm,"{""label"": ""50mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,60mm,"{""label"": ""60mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,70mm,"{""label"": ""70mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,80mm,"{""label"": ""80mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,90mm,"{""label"": ""90mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,100mm,"{""label"": ""100mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,미러아크릴3T (직접입력형) 전면5도 통용 단가,"{""label"": ""미러아크릴3T (직접입력형) 전면5도 통용 단가""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,20mm,"{""label"": ""20mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,30mm,"{""label"": ""30mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,40mm,"{""label"": ""40mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,50mm,"{""label"": ""50mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,60mm,"{""label"": ""60mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,70mm,"{""label"": ""70mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,80mm,"{""label"": ""80mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,90mm,"{""label"": ""90mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,100mm,"{""label"": ""100mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,1~49,"{""label"": ""1~49""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,50~99,"{""label"": ""50~99""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,100~299,"{""label"": ""100~299""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,300~499,"{""label"": ""300~499""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,500~999,"{""label"": ""500~999""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,1000~10000,"{""label"": ""1000~10000""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,30mm,"{""label"": ""30mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,40mm,"{""label"": ""40mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,50mm,"{""label"": ""50mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,60mm,"{""label"": ""60mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,70mm,"{""label"": ""70mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,80mm,"{""label"": ""80mm""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,아크릴카라비너 (투명아크릴 3T+3T 접합),"{""label"": ""아크릴카라비너 (투명아크릴 3T+3T 접합)""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,사각자물쇠 (자물쇠변형) 40x69,"{""label"": ""사각자물쇠 (자물쇠변형) 40x69""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,하트자물쇠 (하트A) 43x71,"{""label"": ""하트자물쇠 (하트A) 43x71""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,하트 (하트B) 59x54,"{""label"": ""하트 (하트B) 59x54""}",mm,면적매트릭스(세로축)
pricetable,아크릴,투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가,원형 (원형B) 68x70,"{""label"": ""원형 (원형B) 68x70""}",mm,면적매트릭스(세로축)
pricetable,스티커,반칼 자유형/규격 스티커 (국4절),A5(4판) / 124 x186 mm (4판),"{""label"": ""A5(4판) / 124 x186 mm (4판)""}",mm,판형(판수)
pricetable,스티커,반칼 자유형/규격 스티커 (국4절),A4(2판),"{""label"": ""A4(2판)""}",mm,판형(판수)
pricetable,스티커,반칼 자유형/규격 스티커 (국4절),A3(1판),"{""label"": ""A3(1판)""}",mm,판형(판수)
pricetable,스티커,반칼 자유형/규격 스티커 (국4절),90*190(6판),"{""label"": ""90*190(6판)""}",mm,판형(판수)
pricetable,스티커,반칼 자유형/규격 스티커 (국4절),100*148(8판),"{""label"": ""100*148(8판)""}",mm,판형(판수)
pricetable,스티커,반칼 자유형/규격 스티커 (국4절),90*110(12판),"{""label"": ""90*110(12판)""}",mm,판형(판수)
pricetable,엽서북떡메,엽서북,100*150,"{""label"": ""100*150""}",mm,사이즈
pricetable,엽서북떡메,엽서북,150*100,"{""label"": ""150*100""}",mm,사이즈
pricetable,엽서북떡메,엽서북,135*135,"{""label"": ""135*135""}",mm,사이즈
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 10mm,"{""label"": ""원형 10mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 15mm,"{""label"": ""원형 15mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 20mm,"{""label"": ""원형 20mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 25mm,"{""label"": ""원형 25mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 30mm,"{""label"": ""원형 30mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 35mm,"{""label"": ""원형 35mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 40mm,"{""label"": ""원형 40mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 45mm,"{""label"": ""원형 45mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 50mm,"{""label"": ""원형 50mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 55mm,"{""label"": ""원형 55mm""}",mm,원형규격
pricetable,합판도무송스티커,합판 도무송 스티커(원형),원형 60mm,"{""label"": ""원형 60mm""}",mm,원형규격
