code,display_name,raw_value_json,unit,semantic_axis,product_bindings,price_dependent,source,note
SIZ_000399,100x70cm(1인용),"{""work_w"": ""1000.00"", ""work_h"": ""700.00"", ""cut_w"": ""1000.00"", ""cut_h"": ""700.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,both,
SIZ_000400,1000x700,"{""work_w"": ""1000.00"", ""work_h"": ""700.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000401,320x860,"{""work_w"": ""320.00"", ""work_h"": ""860.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000402,100x150cm(2인용),"{""work_w"": ""1000.00"", ""work_h"": ""1500.00"", ""cut_w"": ""1000.00"", ""cut_h"": ""1500.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,both,
SIZ_000403,1500x1000,"{""work_w"": ""1500.00"", ""work_h"": ""1000.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000404,30x124,"{""work_w"": ""30.00"", ""work_h"": ""124.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000405,30x215,"{""work_w"": ""30.00"", ""work_h"": ""215.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000406,2x2구,"{""work_w"": ""2.00"", ""work_h"": ""2.00"", ""cut_w"": ""2.00"", ""cut_h"": ""2.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,both,
SIZ_000407,65x100,"{""work_w"": ""65.00"", ""work_h"": ""100.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000408,205x292,"{""work_w"": ""205.00"", ""work_h"": ""292.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000409,240x182,"{""work_w"": ""240.00"", ""work_h"": ""182.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000410,715x315,"{""work_w"": ""715.00"", ""work_h"": ""315.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000411,160x153,"{""work_w"": ""160.00"", ""work_h"": ""153.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000412,81x105,"{""work_w"": ""81.00"", ""work_h"": ""105.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000413,A5용(164x230mm),"{""work_w"": ""164.00"", ""work_h"": ""230.00"", ""cut_w"": ""164.00"", ""cut_h"": ""230.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,both,
SIZ_000414,416x274,"{""work_w"": ""416.00"", ""work_h"": ""274.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000415,A4용(230x330mm),"{""work_w"": ""230.00"", ""work_h"": ""330.00"", ""cut_w"": ""230.00"", ""cut_h"": ""330.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,both,
SIZ_000416,528x364,"{""work_w"": ""528.00"", ""work_h"": ""364.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000417,160x230,"{""work_w"": ""160.00"", ""work_h"": ""230.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000418,230x330,"{""work_w"": ""230.00"", ""work_h"": ""330.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000419,원형13x13,"{""work_w"": ""13.00"", ""work_h"": ""13.00"", ""cut_w"": ""13.00"", ""cut_h"": ""13.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000420,원형19x19,"{""work_w"": ""19.00"", ""work_h"": ""19.00"", ""cut_w"": ""19.00"", ""cut_h"": ""19.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000421,원형24x24,"{""work_w"": ""24.00"", ""work_h"": ""24.00"", ""cut_w"": ""24.00"", ""cut_h"": ""24.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000422,원형35x35,"{""work_w"": ""35.00"", ""work_h"": ""35.00"", ""cut_w"": ""35.00"", ""cut_h"": ""35.00""}",mm,작업+재단 보유,prd_sizes=2;plate=0,Y,live,cp_rows=10
SIZ_000423,사각30x30,"{""work_w"": ""30.00"", ""work_h"": ""30.00"", ""cut_w"": ""30.00"", ""cut_h"": ""30.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000424,사각67x32,"{""work_w"": ""67.00"", ""work_h"": ""32.00"", ""cut_w"": ""67.00"", ""cut_h"": ""32.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000425,사각78x28,"{""work_w"": ""78.00"", ""work_h"": ""28.00"", ""cut_w"": ""78.00"", ""cut_h"": ""28.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000426,A5,"{""work_w"": ""148.00"", ""work_h"": ""210.00"", ""cut_w"": ""148.00"", ""cut_h"": ""210.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,both,cp_rows=5
SIZ_000427,45x102,"{""work_w"": ""45.00"", ""work_h"": ""102.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000428,17x320,"{""work_w"": ""17.00"", ""work_h"": ""320.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000429,56x166,"{""work_w"": ""56.00"", ""work_h"": ""166.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000430,82x128,"{""work_w"": ""82.00"", ""work_h"": ""128.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000431,74x119,"{""work_w"": ""74.00"", ""work_h"": ""119.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000432,196x140,"{""work_w"": ""196.00"", ""work_h"": ""140.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000433,220x300,"{""work_w"": ""220.00"", ""work_h"": ""300.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=4,N,live,
SIZ_000434,260x340,"{""work_w"": ""260.00"", ""work_h"": ""340.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000435,220x294,"{""work_w"": ""220.00"", ""work_h"": ""294.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=3,N,live,
SIZ_000436,260x374,"{""work_w"": ""260.00"", ""work_h"": ""374.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=3,N,live,
SIZ_000437,440x160,"{""work_w"": ""440.00"", ""work_h"": ""160.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000438,520x200,"{""work_w"": ""520.00"", ""work_h"": ""200.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000439,240x334,"{""work_w"": ""240.00"", ""work_h"": ""334.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000440,290x334,"{""work_w"": ""290.00"", ""work_h"": ""334.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000441,323x210,"{""work_w"": ""323.00"", ""work_h"": ""210.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000442,640x230,"{""work_w"": ""640.00"", ""work_h"": ""230.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000443,640x250,"{""work_w"": ""640.00"", ""work_h"": ""250.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000444,444x287,"{""work_w"": ""444.00"", ""work_h"": ""287.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000445,368x544,"{""work_w"": ""368.00"", ""work_h"": ""544.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000446,412x594,"{""work_w"": ""412.00"", ""work_h"": ""594.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000447,260x380,"{""work_w"": ""260.00"", ""work_h"": ""380.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000448,70x100,"{""work_w"": ""70.00"", ""work_h"": ""100.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=1;plate=1,N,live,
SIZ_000449,100x40,"{""work_w"": ""100.00"", ""work_h"": ""40.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=1;plate=1,N,live,
SIZ_000450,180x240,"{""work_w"": ""180.00"", ""work_h"": ""240.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000451,220x530,"{""work_w"": ""220.00"", ""work_h"": ""530.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000452,260x630,"{""work_w"": ""260.00"", ""work_h"": ""630.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000453,444x155,"{""work_w"": ""444.00"", ""work_h"": ""155.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000454,524x195,"{""work_w"": ""524.00"", ""work_h"": ""195.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000455,744x285,"{""work_w"": ""744.00"", ""work_h"": ""285.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000456,220x330,"{""work_w"": ""220.00"", ""work_h"": ""330.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000457,260x390,"{""work_w"": ""260.00"", ""work_h"": ""390.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000458,210x520,"{""work_w"": ""210.00"", ""work_h"": ""520.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000459,250x620,"{""work_w"": ""250.00"", ""work_h"": ""620.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000460,320x820,"{""work_w"": ""320.00"", ""work_h"": ""820.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000461,380x454,"{""work_w"": ""380.00"", ""work_h"": ""454.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000462,130x240,"{""work_w"": ""130.00"", ""work_h"": ""240.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000463,130x194,"{""work_w"": ""130.00"", ""work_h"": ""194.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000464,140x254,"{""work_w"": ""140.00"", ""work_h"": ""254.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000465,120x220,"{""work_w"": ""120.00"", ""work_h"": ""220.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000466,165x187,"{""work_w"": ""165.00"", ""work_h"": ""187.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000467,200x187,"{""work_w"": ""200.00"", ""work_h"": ""187.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000468,220x110,"{""work_w"": ""220.00"", ""work_h"": ""110.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000469,220x190,"{""work_w"": ""220.00"", ""work_h"": ""190.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000470,220x194,"{""work_w"": ""220.00"", ""work_h"": ""194.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000471,220x210,"{""work_w"": ""220.00"", ""work_h"": ""210.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000472,270x214,"{""work_w"": ""270.00"", ""work_h"": ""214.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000473,220x234,"{""work_w"": ""220.00"", ""work_h"": ""234.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000474,240x210,"{""work_w"": ""240.00"", ""work_h"": ""210.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000475,330x660,"{""work_w"": ""330.00"", ""work_h"": ""660.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000476,760x440,"{""work_w"": ""760.00"", ""work_h"": ""440.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000477,280x610,"{""work_w"": ""280.00"", ""work_h"": ""610.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000478,380x1010,"{""work_w"": ""380.00"", ""work_h"": ""1010.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000479,390x910,"{""work_w"": ""390.00"", ""work_h"": ""910.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000480,430x830,"{""work_w"": ""430.00"", ""work_h"": ""830.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000481,340x800,"{""work_w"": ""340.00"", ""work_h"": ""800.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000482,260x300,"{""work_w"": ""260.00"", ""work_h"": ""300.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000483,530x900,"{""work_w"": ""530.00"", ""work_h"": ""900.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000484,320x300,"{""work_w"": ""320.00"", ""work_h"": ""300.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000485,400x1040,"{""work_w"": ""400.00"", ""work_h"": ""1040.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000486,220x580,"{""work_w"": ""220.00"", ""work_h"": ""580.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000487,220x780,"{""work_w"": ""220.00"", ""work_h"": ""780.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000488,360x580,"{""work_w"": ""360.00"", ""work_h"": ""580.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000489,380x880,"{""work_w"": ""380.00"", ""work_h"": ""880.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=2,N,live,
SIZ_000490,380x690,"{""work_w"": ""380.00"", ""work_h"": ""690.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000491,440x810,"{""work_w"": ""440.00"", ""work_h"": ""810.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000492,레더15x30,"{""work_w"": ""15.00"", ""work_h"": ""30.00"", ""cut_w"": ""15.00"", ""cut_h"": ""30.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000493,50x30,"{""work_w"": ""50.00"", ""work_h"": ""30.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000494,레더20x40,"{""work_w"": ""20.00"", ""work_h"": ""40.00"", ""cut_w"": ""20.00"", ""cut_h"": ""40.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000495,60x40,"{""work_w"": ""60.00"", ""work_h"": ""40.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000496,레더30x50,"{""work_w"": ""30.00"", ""work_h"": ""50.00"", ""cut_w"": ""30.00"", ""cut_h"": ""50.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,N,live,
SIZ_000497,80x50,"{""work_w"": ""80.00"", ""work_h"": ""50.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=0;plate=1,N,live,
SIZ_000498,317x440,"{""work_w"": ""317.00"", ""work_h"": ""440.00"", ""cut_w"": ""317.00"", ""cut_h"": ""440.00""}",mm,작업+재단 보유,prd_sizes=0;plate=0,N,live,
SIZ_000499,316x467,"{""work_w"": ""316.00"", ""work_h"": ""467.00"", ""cut_w"": ""306.00"", ""cut_h"": ""457.00""}",mm,작업+재단 보유,prd_sizes=0;plate=32,Y,live,cp_rows=244
SIZ_000500,165x115,"{""work_w"": ""165.00"", ""work_h"": ""115.00"", ""cut_w"": """", ""cut_h"": """"}",mm,작업+재단 보유,prd_sizes=2;plate=0,N,live,
SIZ_000501,원형10x10,"{""work_w"": ""10.00"", ""work_h"": ""10.00"", ""cut_w"": ""10.00"", ""cut_h"": ""10.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000502,원형15x15,"{""work_w"": ""15.00"", ""work_h"": ""15.00"", ""cut_w"": ""15.00"", ""cut_h"": ""15.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000503,원형20x20,"{""work_w"": ""20.00"", ""work_h"": ""20.00"", ""cut_w"": ""20.00"", ""cut_h"": ""20.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000504,원형25x25,"{""work_w"": ""25.00"", ""work_h"": ""25.00"", ""cut_w"": ""25.00"", ""cut_h"": ""25.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000505,원형30x30,"{""work_w"": ""30.00"", ""work_h"": ""30.00"", ""cut_w"": ""30.00"", ""cut_h"": ""30.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000506,원형40x40,"{""work_w"": ""40.00"", ""work_h"": ""40.00"", ""cut_w"": ""40.00"", ""cut_h"": ""40.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000507,원형45x45,"{""work_w"": ""45.00"", ""work_h"": ""45.00"", ""cut_w"": ""45.00"", ""cut_h"": ""45.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000508,원형50x50,"{""work_w"": ""50.00"", ""work_h"": ""50.00"", ""cut_w"": ""50.00"", ""cut_h"": ""50.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000509,원형55x55,"{""work_w"": ""55.00"", ""work_h"": ""55.00"", ""cut_w"": ""55.00"", ""cut_h"": ""55.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000510,원형60x60,"{""work_w"": ""60.00"", ""work_h"": ""60.00"", ""cut_w"": ""60.00"", ""cut_h"": ""60.00""}",mm,작업+재단 보유,prd_sizes=1;plate=0,Y,live,cp_rows=10
SIZ_000511,A7 (74X105),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""74.00"", ""cut_h"": ""105.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,N,live,
SIZ_000512,B1 (728X1030),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""728.00"", ""cut_h"": ""1030.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,N,live,
SIZ_000513,B2 (515X728),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""515.00"", ""cut_h"": ""728.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,N,live,
SIZ_000514,B3 (364X515),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""364.00"", ""cut_h"": ""515.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,Y,live,cp_rows=12
SIZ_000515,B4 (257X364),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""257.00"", ""cut_h"": ""364.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,Y,live,cp_rows=12
SIZ_000516,B6 (128X182),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""128.00"", ""cut_h"": ""182.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,N,live,
SIZ_000517,B7 (91X128),"{""work_w"": """", ""work_h"": """", ""cut_w"": ""91.00"", ""cut_h"": ""128.00""}",mm,치수미상/라벨형,prd_sizes=0;plate=0,N,live,
SIZ_000518,100x148,"{""work_w"": """", ""work_h"": """", ""cut_w"": """", ""cut_h"": """"}",mm,치수미상/라벨형,prd_sizes=0;plate=0,Y,live,cp_rows=252
SIZ_000519,90x110,"{""work_w"": """", ""work_h"": """", ""cut_w"": """", ""cut_h"": """"}",mm,치수미상/라벨형,prd_sizes=0;plate=0,Y,live,cp_rows=252
SIZ_000520,A4(210x297mm) 반칼,"{""work_w"": """", ""work_h"": """", ""cut_w"": """", ""cut_h"": """"}",mm,치수미상/라벨형,prd_sizes=4;plate=0,Y,live,cp_rows=180
