comp_price_id,comp_cd,apply_ymd,siz_cd,clr_cd,mat_cd,proc_cd,opt_cd,print_opt_cd,plt_siz_cd,coat_side_cnt,spot_side_cnt,page_cnt,bdl_qty,min_qty,siz_width,siz_height,unit_price
104973,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,1,-1,-1,-1,2500,-1,-1,170.00
104974,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,1,-1,-1,-1,5000,-1,-1,150.00
104975,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,1,-1,-1,-1,1000000,-1,-1,150.00
104976,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,1,-1,-1,6000.00
104977,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,2,-1,-1,5000.00
104978,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,5,-1,-1,4000.00
104979,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,10,-1,-1,3000.00
104980,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,20,-1,-1,2400.00
104981,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,30,-1,-1,2400.00
104982,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,40,-1,-1,2100.00
104983,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,50,-1,-1,2100.00
104984,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,70,-1,-1,1800.00
104985,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,100,-1,-1,1500.00
104986,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,150,-1,-1,1200.00
104987,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,200,-1,-1,900.00
104988,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,250,-1,-1,900.00
104989,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,300,-1,-1,760.00
104990,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,400,-1,-1,600.00
104991,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,500,-1,-1,540.00
104992,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,700,-1,-1,480.00
104993,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,900,-1,-1,420.00
104994,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,1000,-1,-1,400.00
104995,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,1500,-1,-1,360.00
104996,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,2500,-1,-1,340.00
104997,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,5000,-1,-1,300.00
104998,COMP_COAT_MATTE,2026-06-01,"","","",PROC_000015,"","",SIZ_000640,2,-1,-1,-1,1000000,-1,-1,300.00
104999,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1,-1,-1,4500.00
105000,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,2,-1,-1,2800.00
105001,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,3,-1,-1,2500.00
105002,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,4,-1,-1,2000.00
105003,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,5,-1,-1,1700.00
105004,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,6,-1,-1,1500.00
105005,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,7,-1,-1,1300.00
105006,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,8,-1,-1,1200.00
105007,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,9,-1,-1,1100.00
105008,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,10,-1,-1,1000.00
105009,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,15,-1,-1,1200.00
105010,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,20,-1,-1,1150.00
105011,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,25,-1,-1,1080.00
105012,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,30,-1,-1,1010.00
105013,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,35,-1,-1,950.00
105014,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,40,-1,-1,880.00
105015,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,45,-1,-1,810.00
105016,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,50,-1,-1,750.00
105017,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,60,-1,-1,680.00
105018,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,70,-1,-1,610.00
105019,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,80,-1,-1,540.00
105020,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,90,-1,-1,470.00
105021,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,100,-1,-1,470.00
105022,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,150,-1,-1,450.00
105023,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,200,-1,-1,420.00
105024,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,250,-1,-1,390.00
105025,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,300,-1,-1,360.00
105026,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,350,-1,-1,340.00
105027,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,400,-1,-1,310.00
105028,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,450,-1,-1,280.00
105029,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,500,-1,-1,260.00
105030,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,600,-1,-1,250.00
105031,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,700,-1,-1,240.00
105032,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,800,-1,-1,240.00
105033,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,900,-1,-1,230.00
105034,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1000,-1,-1,220.00
105035,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1200,-1,-1,220.00
105036,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1400,-1,-1,220.00
105037,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1600,-1,-1,220.00
105038,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1800,-1,-1,210.00
105039,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,2000,-1,-1,210.00
105040,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,2500,-1,-1,210.00
105041,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,3000,-1,-1,210.00
105042,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,3500,-1,-1,210.00
105043,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,4000,-1,-1,200.00
105044,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,4500,-1,-1,200.00
105045,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,5000,-1,-1,200.00
105046,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,6000,-1,-1,200.00
105047,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,7000,-1,-1,200.00
105048,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,8000,-1,-1,200.00
105049,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,9000,-1,-1,190.00
105050,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,10000,-1,-1,190.00
105051,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000001,SIZ_000640,-1,-1,-1,-1,1000000,-1,-1,190.00
105052,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1,-1,-1,7000.00
105053,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,2,-1,-1,4600.00
105054,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,3,-1,-1,4300.00
105055,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,4,-1,-1,3500.00
105056,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,5,-1,-1,3000.00
105057,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,6,-1,-1,2600.00
105058,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,7,-1,-1,2300.00
105059,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,8,-1,-1,2100.00
105060,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,9,-1,-1,1900.00
105061,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,10,-1,-1,1600.00
105062,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,15,-1,-1,2430.00
105063,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,20,-1,-1,2300.00
105064,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,25,-1,-1,2200.00
105065,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,30,-1,-1,2030.00
105066,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,35,-1,-1,1890.00
105067,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,40,-1,-1,1760.00
105068,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,45,-1,-1,1620.00
105069,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,50,-1,-1,1490.00
105070,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,60,-1,-1,1350.00
105071,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,70,-1,-1,1200.00
105072,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,80,-1,-1,1080.00
105073,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,90,-1,-1,950.00
105074,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,100,-1,-1,950.00
105075,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,150,-1,-1,890.00
105076,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,200,-1,-1,840.00
105077,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,250,-1,-1,780.00
105078,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,300,-1,-1,730.00
105079,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,350,-1,-1,680.00
105080,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,400,-1,-1,620.00
105081,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,450,-1,-1,560.00
105082,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,500,-1,-1,520.00
105083,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,600,-1,-1,500.00
105084,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,700,-1,-1,490.00
105085,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,800,-1,-1,480.00
105086,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,900,-1,-1,460.00
105087,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1000,-1,-1,450.00
105088,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1200,-1,-1,440.00
105089,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1400,-1,-1,440.00
105090,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1600,-1,-1,430.00
105091,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1800,-1,-1,420.00
105092,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,2000,-1,-1,420.00
105093,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,2500,-1,-1,420.00
105094,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,3000,-1,-1,410.00
105095,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,3500,-1,-1,410.00
105096,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,4000,-1,-1,410.00
105097,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,4500,-1,-1,400.00
105098,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,5000,-1,-1,400.00
105099,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,6000,-1,-1,400.00
105100,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,7000,-1,-1,400.00
105101,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,8000,-1,-1,400.00
105102,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,9000,-1,-1,390.00
105103,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,10000,-1,-1,390.00
105104,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000002,SIZ_000640,-1,-1,-1,-1,1000000,-1,-1,390.00
105105,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,1,-1,-1,3500.00
105106,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,2,-1,-1,2500.00
105107,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,3,-1,-1,2000.00
105108,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,4,-1,-1,1800.00
105109,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,5,-1,-1,1200.00
105110,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,6,-1,-1,900.00
105111,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,7,-1,-1,800.00
105112,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,8,-1,-1,700.00
105113,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,9,-1,-1,600.00
105114,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,10,-1,-1,500.00
105115,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,15,-1,-1,610.00
105116,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,20,-1,-1,540.00
105117,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,25,-1,-1,470.00
105118,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,30,-1,-1,410.00
105119,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,35,-1,-1,380.00
105120,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,40,-1,-1,340.00
105121,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,45,-1,-1,340.00
105122,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,50,-1,-1,340.00
105123,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,60,-1,-1,270.00
105124,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,70,-1,-1,270.00
105125,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,80,-1,-1,270.00
105126,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,90,-1,-1,270.00
105127,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,100,-1,-1,270.00
105128,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,150,-1,-1,190.00
105129,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,200,-1,-1,180.00
105130,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,250,-1,-1,160.00
105131,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,300,-1,-1,150.00
105132,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,350,-1,-1,140.00
105133,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,400,-1,-1,120.00
105134,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,450,-1,-1,110.00
105135,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,500,-1,-1,95.00
105136,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,600,-1,-1,95.00
105137,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,700,-1,-1,95.00
105138,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,800,-1,-1,95.00
105139,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,900,-1,-1,95.00
105140,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,1000,-1,-1,95.00
105141,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,1200,-1,-1,95.00
105142,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,1400,-1,-1,88.00
105143,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,1600,-1,-1,88.00
105144,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,1800,-1,-1,81.00
105145,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,2000,-1,-1,81.00
105146,COMP_PRINT_DIGITAL_S1,2026-06-01,"","","",PROC_000004,"",POPT_000008,SIZ_000640,-1,-1,-1,-1,2500,-1,-1,75.00
