sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
포토북(가격포함),cell,7,H7,내지파일사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,I7,내지파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,J7,내지파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,K7,내지파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,L7,내지파일사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,M7,내지종이,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,N7,내지인쇄,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,O7,내지페이지(편집기)_최소,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,P7,내지페이지(편집기)_최대,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,Q7,내지페이지(편집기)_증가,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,R7,표지타입(필수),,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,S7,표지사양_MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,T7,표지사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,U7,표지사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,V7,표지사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,W7,표지사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,X7,표지사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,Y7,표지사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,Z7,표지종이사양,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AA7,표지인쇄사양,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AB7,제본사양_제본,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AC7,제본사양_면지,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AD7,제본사양_책등,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AE7,제작수량_최소,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AF7,제작수량_최대,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AG7,제작수량_증가,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AH7,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
포토북(가격포함),cell,7,AI7,주문방법(필수)_편집기,,,Values must be of type <class 'str'>,,,,,,,,
