적용일	공정	가로 (mm)	세로 (mm)	수량(이상)	고정	비고
2026-06-01	PROC_000155	20	60	6000	260000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	80	6000	344000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	10	6000	134000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	10	6000	134000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	60	6000	344000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량6000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	40	7000	351000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	80	7000	351000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	20	7000	155000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	60	7000	400000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	80	7000	400000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	20	7000	155000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	40	7000	253000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	10	7000	155000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	10	7000	155000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	80	7000	302000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	60	7000	302000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	20	7000	253000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	60	7000	253000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	10	7000	155000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	40	7000	155000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량7000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	20	8000	288000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	80	8000	344000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	10	8000	176000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	10	8000	176000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	20	8000	176000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	10	8000	176000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	40	8000	400000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	40	8000	288000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	80	8000	400000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	80	8000	456000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	40	8000	176000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	20	8000	176000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	60	8000	456000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	60	8000	288000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	60	8000	344000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량8000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	10	9000	197000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	40	9000	323000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	80	9000	449000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	20	9000	197000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	10	9000	197000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	10	9000	197000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	80	9000	386000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	20	9000	323000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	60	9000	323000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	40	9000	449000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	40	9000	197000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	20	9000	197000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	60	9000	386000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	60	9000	512000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	80	9000	512000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량9000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	10	10000	218000.00	소형 박가공비 등급A·가로10이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	40	10000	358000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	20	10000	218000.00	소형 박가공비 등급A·가로10이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	40	10000	498000.00	소형 박가공비 등급D·가로40이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	60	10000	428000.00	소형 박가공비 등급C·가로20이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	40	10000	218000.00	소형 박가공비 등급A·가로10이하×세로40이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	60	10000	358000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	20	10000	358000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	10	80	10000	428000.00	소형 박가공비 등급C·가로10이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	10	10000	218000.00	소형 박가공비 등급A·가로40이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	10	10000	218000.00	소형 박가공비 등급A·가로20이하×세로10이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	20	10000	218000.00	소형 박가공비 등급A·가로20이하×세로20이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	20	80	10000	498000.00	소형 박가공비 등급D·가로20이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	80	10000	568000.00	소형 박가공비 등급E·가로40이하×세로80이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000155	40	60	10000	568000.00	소형 박가공비 등급E·가로40이하×세로60이하·수량10000이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	10	200	12200.00	소형 박가공비 등급A·가로40이하×세로10이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	10	200	12200.00	소형 박가공비 등급A·가로10이하×세로10이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	60	200	16400.00	소형 박가공비 등급C·가로20이하×세로60이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	20	200	12200.00	소형 박가공비 등급A·가로10이하×세로20이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	80	200	19200.00	소형 박가공비 등급E·가로40이하×세로80이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	40	200	12200.00	소형 박가공비 등급A·가로10이하×세로40이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	60	200	19200.00	소형 박가공비 등급E·가로40이하×세로60이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	60	200	15000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	40	200	17800.00	소형 박가공비 등급D·가로40이하×세로40이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	80	200	16400.00	소형 박가공비 등급C·가로10이하×세로80이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	20	200	15000.00	소형 박가공비 등급B·가로40이하×세로20이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	10	200	12200.00	소형 박가공비 등급A·가로20이하×세로10이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	20	200	12200.00	소형 박가공비 등급A·가로20이하×세로20이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	80	200	17800.00	소형 박가공비 등급D·가로20이하×세로80이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	40	200	15000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량200이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	10	300	14300.00	소형 박가공비 등급A·가로20이하×세로10이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	80	300	20600.00	소형 박가공비 등급C·가로10이하×세로80이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	40	300	22700.00	소형 박가공비 등급D·가로40이하×세로40이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	80	300	24800.00	소형 박가공비 등급E·가로40이하×세로80이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	80	300	22700.00	소형 박가공비 등급D·가로20이하×세로80이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	60	300	20600.00	소형 박가공비 등급C·가로20이하×세로60이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	20	300	14300.00	소형 박가공비 등급A·가로20이하×세로20이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	10	300	14300.00	소형 박가공비 등급A·가로10이하×세로10이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	40	300	14300.00	소형 박가공비 등급A·가로10이하×세로40이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	20	300	14300.00	소형 박가공비 등급A·가로10이하×세로20이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	10	300	14300.00	소형 박가공비 등급A·가로40이하×세로10이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	60	300	24800.00	소형 박가공비 등급E·가로40이하×세로60이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	20	300	18500.00	소형 박가공비 등급B·가로40이하×세로20이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	40	300	18500.00	소형 박가공비 등급B·가로20이하×세로40이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	60	300	18500.00	소형 박가공비 등급B·가로10이하×세로60이하·수량300이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	60	400	24800.00	소형 박가공비 등급C·가로20이하×세로60이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	80	400	24800.00	소형 박가공비 등급C·가로10이하×세로80이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	60	400	22000.00	소형 박가공비 등급B·가로10이하×세로60이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	40	400	16400.00	소형 박가공비 등급A·가로10이하×세로40이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	40	400	27600.00	소형 박가공비 등급D·가로40이하×세로40이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	80	400	30400.00	소형 박가공비 등급E·가로40이하×세로80이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	40	400	22000.00	소형 박가공비 등급B·가로20이하×세로40이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	10	400	16400.00	소형 박가공비 등급A·가로20이하×세로10이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	20	20	400	16400.00	소형 박가공비 등급A·가로20이하×세로20이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	60	400	30400.00	소형 박가공비 등급E·가로40이하×세로60이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	40	10	400	16400.00	소형 박가공비 등급A·가로40이하×세로10이하·수량400이상 (flatten·grade=추적)
2026-06-01	PROC_000156	10	10	400	16400.00	소형 박가공비 등급A·가로10이하×세로10이하·수량400이상 (flatten·grade=추적)
