comp_cd,comp_nm,sheet,block_id,block_title,geometry,dim,axis,channel,status,rate,axis_label,dim_codes,n_codes
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,print_opt_cd,band1,닫힌집합(1.00),ok,1.000,단면,POPT_000001,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,print_opt_cd,band1,닫힌집합(1.00),ok,1.000,양면,POPT_000002,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,opt_cd,band2,닫힌집합(1.00),ok,1.000,20P,OPV_000491,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,opt_cd,band2,닫힌집합(1.00),ok,1.000,30P,OPV_000492,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,4,4,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,6,6,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,8,8,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,60,60,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,80,80,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,90,90,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,120,120,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,140,140,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,160,160,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,180,180,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,350,350,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,450,450,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,550,550,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,600,600,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,650,650,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,750,750,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,800,800,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,850,850,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,950,950,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,1500,1500,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,2000,2000,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_PCB,엽서북 완제품가 사이즈/양단면/페이지수별 단가,엽서북떡메,B01,엽서북,declared,min_qty,row,수치파싱,ok,1.000,3000,3000,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,1400mm,1400,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,1600mm,1600,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,1800mm,1800,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,2000mm,2000,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,2200mm,2200,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,2400mm,2400,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,2600mm,2600,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,2800mm,2800,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_width,row,수치파싱,ok,1.000,3000mm,3000,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_height,band0,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_height,band0,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,siz_height,band0,수치파싱,ok,1.000,900mm,900,1
COMP_POSTER_ARTPAPER_MATTE,실사 완제품가 (아트페이퍼포스터),포스터사인,B02,아트페이퍼포스터 (매트지),recovered,min_qty,(미사용),라이브 전건 NULL,null-dim,1.000,,,0
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,1400mm,1400,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,1600mm,1600,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,1800mm,1800,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,2000mm,2000,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,2200mm,2200,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,2400mm,2400,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,2600mm,2600,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,2800mm,2800,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_width,row,수치파싱,ok,1.000,3000mm,3000,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_height,band0,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_height,band0,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_height,band0,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,siz_height,band0,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_ADH_CLEAR_PVC,실사 완제품가 (접착투명포스터),포스터사인,B05,접착투명포스터 (투명PVC),recovered,min_qty,(미사용),라이브 전건 NULL,null-dim,1.000,,,0
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1400mm,1400,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1600mm,1600,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1800mm,1800,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2000mm,2000,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2200mm,2200,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2400mm,2400,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2600mm,2600,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2800mm,2800,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,3000mm,3000,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_height,band0,"묶음분해(수치),수치파싱",partial,0.833,600mm,600,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_height,band0,"묶음분해(수치),수치파싱",partial,0.833,800mm,800,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_height,band0,"묶음분해(수치),수치파싱",partial,0.833,1000mm,1000,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_height,band0,"묶음분해(수치),수치파싱",partial,0.833,1200mm,1200,1
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,siz_height,band0,"묶음분해(수치),수치파싱",partial,0.833,A3 / A2 / A1,1|2|3,3
COMP_POSTER_LINEN_FABRIC,실사 완제품가 (린넨패브릭포스터),포스터사인,B07,린넨패브릭포스터,recovered,min_qty,(미사용),라이브 전건 NULL,null-dim,1.000,,,0
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,600mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,800mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,1000mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,1200mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,1400mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,1600mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,1800mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,2000mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,2200mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,2400mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,2600mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,2800mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,opt_cd,row,"닫힌집합(0.11),닫힌집합(0.12)",ok,1.000,3000mm,OPV_000027,1
COMP_POSTEROPT_LINEN_FINISH,린넨 마감가공비,포스터사인,B07,린넨패브릭포스터,recovered,min_qty,(미사용),라이브 전건 NULL,null-dim,1.000,,,0
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1400mm,1400,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1600mm,1600,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,1800mm,1800,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2000mm,2000,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2200mm,2200,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2400mm,2400,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2600mm,2600,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,2800mm,2800,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_width,row,수치파싱,ok,1.000,3000mm,3000,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_height,band0,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_height,band0,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_height,band0,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,siz_height,band0,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_CANVAS_FABRIC,실사 완제품가 (캔버스패브릭포스터·레더아트프린트·메쉬프린트·타이벡프린트),포스터사인,B08,캔버스패브릭포스터,recovered,min_qty,(미사용),라이브 전건 NULL,null-dim,1.000,,,0
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,600mm,600,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,800mm,800,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,1000mm,1000,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,1200mm,1200,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,1400mm,1400,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,1600mm,1600,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,1800mm,1800,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,2000mm,2000,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,2200mm,2200,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,2400mm,2400,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,2600mm,2600,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,2800mm,2800,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_width,row,수치파싱,ok,1.000,3000mm,3000,1
COMP_POSTER_LEATHER_ARTPRINT,레더아트프린트 완제품가[레거시],포스터사인,B09,레더아트프린트,recovered,siz_height,band0,수치파싱,ok,1.000,600mm,600,1
