comp_cd,comp_nm,판정,dim:siz_cd,dim:plt_siz_cd,dim:print_opt_cd,dim:mat_cd,dim:proc_cd,dim:opt_cd,dim:coat_side_cnt,dim:spot_side_cnt,dim:bdl_qty,dim:siz_width,dim:siz_height,dim:min_qty,권위_시트,권위_하위표,권위_축라벨,라이브_단가
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,80,160,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←80mm · siz_height←160mm · min_qty←(블록 상수),15400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,80,180,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←80mm · siz_height←180mm · min_qty←(블록 상수),17000.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,80,200,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←80mm · siz_height←200mm · min_qty←(블록 상수),18600.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,20,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←20mm · min_qty←(블록 상수),4000.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,30,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←30mm · min_qty←(블록 상수),5000.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,40,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←40mm · min_qty←(블록 상수),5900.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,50,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←50mm · min_qty←(블록 상수),6900.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,60,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←60mm · min_qty←(블록 상수),7800.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,70,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←70mm · min_qty←(블록 상수),8800.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,80,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←80mm · min_qty←(블록 상수),9800.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,90,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←90mm · min_qty←(블록 상수),10700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,100,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←100mm · min_qty←(블록 상수),11700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,120,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←120mm · min_qty←(블록 상수),13700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,140,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←140mm · min_qty←(블록 상수),15700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,160,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←160mm · min_qty←(블록 상수),17700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,180,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←180mm · min_qty←(블록 상수),19700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,90,200,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←90mm · siz_height←200mm · min_qty←(블록 상수),21700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,20,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←20mm · min_qty←(블록 상수),4200.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,30,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←30mm · min_qty←(블록 상수),5300.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,40,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←40mm · min_qty←(블록 상수),6400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,50,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←50mm · min_qty←(블록 상수),7400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,60,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←60mm · min_qty←(블록 상수),8500.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,70,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←70mm · min_qty←(블록 상수),9500.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,80,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←80mm · min_qty←(블록 상수),10600.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,90,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←90mm · min_qty←(블록 상수),11700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,100,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←100mm · min_qty←(블록 상수),12700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,120,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←120mm · min_qty←(블록 상수),14700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,140,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←140mm · min_qty←(블록 상수),16700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,160,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←160mm · min_qty←(블록 상수),18700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,180,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←180mm · min_qty←(블록 상수),20700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,100,200,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←100mm · siz_height←200mm · min_qty←(블록 상수),22700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,20,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←20mm · min_qty←(블록 상수),4600.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,30,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←30mm · min_qty←(블록 상수),5900.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,40,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←40mm · min_qty←(블록 상수),7400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,50,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←50mm · min_qty←(블록 상수),8400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,60,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←60mm · min_qty←(블록 상수),9900.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,70,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←70mm · min_qty←(블록 상수),10900.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,80,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←80mm · min_qty←(블록 상수),12200.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,90,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←90mm · min_qty←(블록 상수),13700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,100,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←100mm · min_qty←(블록 상수),14700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,120,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←120mm · min_qty←(블록 상수),16700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,140,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←140mm · min_qty←(블록 상수),18700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,160,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←160mm · min_qty←(블록 상수),20700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,180,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←180mm · min_qty←(블록 상수),22700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,120,200,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←120mm · siz_height←200mm · min_qty←(블록 상수),24700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,20,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←20mm · min_qty←(블록 상수),5000.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,30,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←30mm · min_qty←(블록 상수),6500.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,40,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←40mm · min_qty←(블록 상수),8400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,50,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←50mm · min_qty←(블록 상수),9400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,60,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←60mm · min_qty←(블록 상수),11300.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,70,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←70mm · min_qty←(블록 상수),12300.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,80,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←80mm · min_qty←(블록 상수),13800.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,90,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←90mm · min_qty←(블록 상수),15700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,100,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←100mm · min_qty←(블록 상수),16700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,120,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←120mm · min_qty←(블록 상수),18700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,140,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←140mm · min_qty←(블록 상수),20700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,160,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←160mm · min_qty←(블록 상수),22700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,180,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←180mm · min_qty←(블록 상수),24700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,140,200,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←140mm · siz_height←200mm · min_qty←(블록 상수),26700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,20,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←20mm · min_qty←(블록 상수),5400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,30,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←30mm · min_qty←(블록 상수),7100.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,40,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←40mm · min_qty←(블록 상수),9400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,50,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←50mm · min_qty←(블록 상수),10400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,60,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←60mm · min_qty←(블록 상수),12700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,70,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←70mm · min_qty←(블록 상수),13700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,80,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←80mm · min_qty←(블록 상수),15400.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,90,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←90mm · min_qty←(블록 상수),17700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,100,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←100mm · min_qty←(블록 상수),18700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,120,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←120mm · min_qty←(블록 상수),20700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,140,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←140mm · min_qty←(블록 상수),22700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,160,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←160mm · min_qty←(블록 상수),24700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,180,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←180mm · min_qty←(블록 상수),26700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,160,200,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←160mm · siz_height←200mm · min_qty←(블록 상수),28700.00
COMP_ACRYL_CLEAR3T,투명아크릴 인쇄가공비,실재,,,,MAT_000386,,,,,,180,20,1,아크릴,B01,mat_cd←투명아크릴3T (직접입력형) 양면9도 / 단면7도 통용 단가 · siz_width←180mm · siz_height←20mm · min_qty←(블록 상수),5800.00
