sheet,row_seq,join_key,_row_hidden,사이즈옵션명,재단사이즈,블리드,작업사이즈,상품,판걸이,디지털인쇄(국4절),디지털인쇄(3절),col_I,인쇄가능영역,원형아이마크영역(완칼),격자아이마크영역(반칼),cell_meta_json
판걸이수,115,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,116,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,117,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,118,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,119,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,120,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""FFFF0000""}, ""재단사이즈"": {""font_rgb"": ""FFFF0000""}, ""블리드"": {""font_rgb"": ""FFFF0000""}, ""작업사이즈"": {""font_rgb"": ""FFFF0000""}, ""상품"": {""font_rgb"": ""FFFF0000""}, ""판걸이"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""FFFF0000""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,121,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""판걸이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,122,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""판걸이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,123,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}, ""블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""판걸이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,124,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""fill_rgb"": ""FFFFFF00"", ""font_rgb"": ""Values must be of type <class 'str'>""}, ""블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""판걸이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,125,,false,,,,,,,,,,,,,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""판걸이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
판걸이수,126,,false,,,,,,,,,,0,,,"{""사이즈옵션명"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""재단사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""블리드"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""작업사이즈"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""상품"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""판걸이"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(국4절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""디지털인쇄(3절)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""col_I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""인쇄가능영역"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""원형아이마크영역(완칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""격자아이마크영역(반칼)"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
